stop_id,stop_name,zone_id,stop_lat,stop_lon
2LxQkU4U,Anandbagh Twd Ecil,Anand Bagh X Roads,17.458849928192937,78.53639958774858
Q2jWEkmH,Safilguda Twd Ecil,Safilguda,17.46107347558432,78.53560555638327
Hy5djRkO,Krupa Complex Twd Ecil,Krupa Complex Bus Stop Hyd_D,17.4651256379376,78.53857554495329
w2XsDVM9,Vinayak Nagar Twd Secunderabad,Vinayak Nagar X Rd Safilguda,17.469278785766658,78.53903353231463
T4ybBfzI,Neredmet Old Ps Bus Stop Twd Chennapur Ntr Statue,Neredmet,17.474,78.538
dVYcUk3V,Vajpai Nagar Twd Ecil,Vajpayee Nagar,17.477870062668078,78.53738129151849
vNMI3dhZ,Neredmet X Road Twd Ecil,Neredmet X Road,17.482193942012337,78.53728909045459
o1qcYgnv,Vayupuri Twd Ecil,Vayupuri Sainikpuri,17.483529,78.544791
Yqp7S1zK,Sainikpuri X Road Twd Ecil,Sainikpuri,17.48371422,78.55002422
WutKAu9W,Sharada Twd Ecil,Sharada Theater,17.481609060960427,78.55461718166062
5FCbpmQ6,As Rao Nagar Twd Ecil,As Rao Nagar,17.479608,78.558052
joS2DGW3,Radhika Twd Ecil,Radhika,17.4775041444904,78.56307021771049
ePjbJqHk,Kamla Nagar Twd Ecil,"Kamla Nagar, As Rao Nagar",17.476368214917837,78.56751591138323
GSJmBdtr,City College Twd Aramghar,City College,17.36789,78.467936
TFm5YU6p,Police Quarters Twd Aramghar,Police Quarters Puranapool,17.36724955511988,78.46295502036811
WcoWHTHU,Puranapool Twd Nagarkurnool,Puranapool,17.36491904,78.45708534
hdo2SrbW,Bahadurpura Twd Aramghar,Bahadurpura,17.356,78.455
QqO1GKhR,Nehru Zoological Park Twd Shamshabad,Zoo Park,17.35073566218208,78.45249742269517
BiJHmH83,Tadbund Twd Raichur,Tadbund,17.345199866537403,78.45080763585763
L8f2vJsl,Mir Alam Tank Filter Beds Twd Aaramghar,Miralam Tank,17.340874985345177,78.45054087859613
WskMuZOg,Danamma Jhopdi Twd Aramgarh,Danamma Jhopdi,17.336748009720928,78.44937767917274
0gWdIFBx,Hasan Nagar Twd Aramgarh,Hasan Nagar,17.334764084295614,78.44178467839988
FmUchy2Z,Lb Nagar (District Stop) Twd Narketpally,Lb Nagar,17.343705326099684,78.55552911758424
0UU4xkjZ,Brilliant Engg College Twd Choutuppal,Brilliant Engg College,17.308324429344953,78.70123209161318
aYQr0kfY,Batasingaram Village Twd Kothagudem,Batasingaram Village,17.301687053699922,78.72640190174954
Sg6jvF4D,Netaji Institute Of Engineering And Technology Twd Pcpl,Netaji Institute Of Engineering And Technology,17.307,78.767
wogU2xCY,Narayanagiri X Rd,Narayanagiri  X Road,17.328,78.785
mgMNI6Rp,Jalalpur Twd Pcpl,Jalalpur,17.332,78.801
Lklu3I5q,Bhoodhan Pochampally Twd Bibinagar,Pochampally,17.34851364254166,78.82081295306055
1VmCu0MF,Jalalpur Village,Jalalpur-Narayanpet,16.722989,77.436724
RB9msflD,Ts Model School Pochampally,Pochampally Model School,17.331,78.781
2Go7spYf,Nfc X Roads Twd Ecil,Nfc X Roads,17.4484944624315,78.5753386601724
DQIWkyuz,Jalalpur Village,Mile Stone,18.117315,78.035147
iFFYZAEz,Hb Playground Twd Mallapur,Play Ground-Hb Clny,17.4522460736681,78.5662801540278
KBNcnnNc,Amberpet Twd Secunderabad,Amberpet,17.391209892839633,78.51627230644227
GRtmMlIG,Gayatri Nagar Bus Stop,Gayatri Nagar,17.3338019776293,78.53206515206983
fYXtw8ZZ,Karmanghat Twd Dilsukhnagar,Karmanghat,17.345169788317524,78.53189349174501
ELFLyHem,Mgbs,Mgbs,17.366,78.476
k2jPxrLa,Revan Palle,Revan Palle,17.357,78.831
1bLFQ7uG,Gousekond,Gouse Konda,17.375,78.834
LntxNwkd,Rajendra Nagar Twd Dairy Farm,Rajendranagar,17.32201353135999,78.40169370016595
LTnmMvR6,Rajendra Nagar Extension Twd Dairy Farm,Rajendranagar,17.329843252452157,78.40913413586011
d8khXuWv,Budvel Twd Dairyfarm,Budvel,17.333110669133223,78.4094935655594
EkOkaGwm,Chintalmet Twd Mehdipatnam,Chintalmet,17.3521903256955,78.4221207816047
wobPN83B,Mm Pahadi,Mm Pahadi,17.351,78.429
Gj4rlykl,9 No,Pahadi 9 Number,17.355942955150237,78.4342610836029
W6uQBiPD,Nandimuslayguda Twd Koti,Ram Bagh,17.36158515832797,78.43550552480885
vM9MLKp4,Kishanbagh Twd Koti,Kishanbagh,17.359278739646207,78.44402432441714
bE0Ql4Xj,Jalwa Hotel Twd Koti,Jalwa Hotel,17.358253443901763,78.44829440179117
GkAA1KAn,Bahadurpura Twd Cbs,Bahadurpura,17.356413371201256,78.45452282419464
O1snihtt,Purana Pool Twd Hyderabad,Puranapool,17.3666242911331,78.4582168981432
VaCQ6ogT,Police Quarters Twd Afzalgunj,Police Quarters Puranapool,17.36735046670432,78.46306800842287
MZBRlGER,City College Twd Cbs,City College,17.368055611327488,78.46814543008806
5FN1VMfK,Jalwa Hotel Twd Kishan Bagh,Jalwa Hotel,17.358195927236597,78.44830511226846
w6O0ksoC,Kishanbagh Twd Rajendranagar,Kishanbagh,17.35907651430377,78.4431016398485
YM8Ly8sq,Nandimuslay Twd Rajendranagar,Ram Bagh,17.36155449630603,78.43581143199782
tQHAYvr2,Chintalmet Twd Aramghar,Chintalmet,17.3520696062027,78.4220886171441
VDiNAleU,Dairy Farm Twd Rajendranagar,Dairy Farm Upperpally,17.345018740917144,78.41561235487461
AbVRxLMd,Gousekond Twd Dsnr,Gouse Konda,17.375,78.834
E1DNBWtD,Revan Palle Twd Dilsukhnagar,Revan Palle,17.357,78.831
9afmQNBK,Jalalpur Twd Mgbs,Jalalpur,17.33199432679553,78.80100857649762
y1H3hSwq,Narayanagiri X Rd Twd Dilsukhnagar,Narayanagiri  X Road,17.327863001684143,78.78502294900602
syOADYRI,Netaji Institute Of Engineering And Technology Twd Mgbs,Netaji Institute Of Engineering And Technology,17.30672114302922,78.76707898254053
7bRgaCv2,Batasingaram Village Twd Abdullapur Met,Bata Singaram,17.301589687326484,78.72656282495545
pEO8eLRF,Brilliant College Twd L B Nagar,Brilliant Engg College,17.308,78.701
GZbBPEBn,Sahara Estates,Sahara Estate,17.347843161185242,78.5692395886082
mCiQo8le,Ramanthapur Tv Studio Twd Mgbs,Ramanthapur Tv Studio,17.39656448727552,78.5299462080002
RYYPWK86,Amberpet Police Line Twd Dilshuknagar,Police Line-Amberpet,17.386411867845965,78.51667329004796
HVbtuFZX,Raithu Bazar Twd Vaidehi Nagar,Raithu Bazar-Vsp,17.3303,78.5755
7YQlmEbH,Moghal College Twd Mehdipatnam,Moghal College,17.314423807647206,78.46194027695982
E0bcVhMF,Agriculture University,Jayashankar Agriculture University,17.319814035702876,78.41827243535296
n3iH03S5,Budvelvillage Twd Dairy Farm,Budwel,17.330757641542274,78.40723526101134
RdmJtWwI,Moghal College Twd Uppal,Moghal College,17.314572410792863,78.46201927360683
al3vmX3N,Nppti,Nppti,17.336807796198393,78.41185927391055
vfnAXqAg,Ag College Twd Mehdipatnam,Ag College,17.3145603362813,78.424698331455
lLDmBejQ,Amberpet Police Line Twd Sec-Bad,Police Line-Amberpet,17.3866434939553,78.51655929991901
SPObbJBG,Mamatha Nagar Twd Jbs,Mamatha Nagar,17.380390164725966,78.55801686590104
nEUX8RWh,Sujatha Hotel Twd Sainagar,Sujata Hotel,17.37435909817079,78.56050290111354
k36xJbzo,Sai Nagar Twd Alkapuri,Sai Nagar,17.36703452112342,78.56199726448092
BcGPQmhM,Ramkrishnapuram,Ramkrishnapuram,17.368004030644627,78.5499350436723
i8TLfl8s,V.V Nagar Bus Station,Vivekananda Nagar,17.3631853379698,78.53058725547254
3y1ViY7J,Koti Bus Terminal,Koti,17.38467000545223,78.48439474098421
65xHYVX2,Sulthan College Twd Jublee Hills Check Post,Nagarjuna Circle,17.4271046887206,78.44481289200051
fgg0IQHr,Tv9 Headoffice Twd Rgia,Tv9 Office,17.426853894104795,78.43971669673921
2mWGJyjR,Lv Prasad Twd Kbr Park,Lv Prasad Eye Hospital,17.4235,78.4274
YjH8S4NX,Annapurna Studio Twd Jublee Hills Check Post,Annapurna Studio,17.423478147617466,78.42495649729067
KUmRnItI,Jubilee Hills Checkpost Twd Madhapur,Jubilee Hills Checkpost,17.42761122178455,78.41419810027435
55C1Tg1j,Usha Kiran Movies Twd Peddamma Temple,Ushakiran Movies,17.42996559965487,78.41087759978637
XhtuWNK7,Peddamma Temple Twd Madhapur,Peddamma Temple,17.43178261319136,78.40686500487101
7MFTYaN6,Kondapur Twd Hafizpet,Kondapur,17.464,78.367
UZLVMJZP,Cr Foundation Twd Hafizpet,Cr Foundation Rd,17.473514,78.364022
KygDhDqC,Hafeezpet Twd Allwin X Road,Hafeezpet,17.478294457667268,78.3617451051432
TW2rdSwj,Allwyn X Rd Twd Hafeezpet,Allwyn X Road,17.491963547858898,78.35304111255302
j99JCHUS,Hafeezpet Twd Kondapur,Hafeezpet,17.4795124796214,78.36128352752179
5LwOZkFg,Cr Foundation Twd Gachibowli,Cr Foundation Rd,17.473431,78.364314
Zwyl6fdB,Peddamma Temple Twd Koti,Peddamma Temple,17.43159834633586,78.40720025612069
RmEz87YD,Ushakiran Movies Twd Koti,Ushakiran Movies,17.430165455368805,78.41104923840241
h2hMOYiv,Jublee Hills Check Post Twd Secunderabad,Jubilee Hills Checkpost,17.427713779418717,78.41647798512466
q4cCb1IV,Jublie Hills Check Post Twd Lv Prasad,Jubilee Hills Checkpost,17.4261354453542,78.4182814084813
tquaarUN,Annapurna Studio Twd Koti,Annapurna Studio,17.42368170511685,78.42489614303223
dXemqBWm,Lv Prasad Eye Hospital Twd Punjagutta,Lv Prasad Eye Hospital,17.424,78.428
1mxfl1ME,Tv9 Twd Punjagutta,Tv9 Office,17.426567334517344,78.43837020634331
y6Kh51iI,Sulthan College Twd Koti,Nagarjuna Circle,17.427253131546497,78.44500623135492
oS9Z79lQ,Suraram Colony Jeedimetla,Suraram Clny,17.540256782146532,78.43840113044236
qO4U0Drr,Jambagh Twd Mehdipatnam,Jambagh,17.383115,78.478306
p8REFkwK,Maithrivanam Twd Yousufguda,Maithrivanam,17.437045451857323,78.44278514385226
FkZHuszf,State Home Twd Kondapur,State Home,17.436445146606115,78.43953699038227
ZhXCxXmg,Yousufguda Basthi Twd Kondapur,Yousufguda Basti,17.436488655496408,78.43367367281407
Gn0cvdob,Yousufguda Check Post Twd Kondapur,Yousufguda Check Post,17.43645972430384,78.42808905465697
qOUl2tGQ,Rahamath Nagar Twd Borabanda,Rahamath Nagar Yusufgudda,17.4399819066103,78.4240324795246
xooQRzAc,Karmika Nagar Twd Yusufguda,Karmika-Nagar,17.444506970562102,78.42415586360997
WlMQCvLz,Sri Ram Nagar Twd Borabanda,Sri Ram Nagar Yusufguda,17.44926892084876,78.42294484248798
raxOJ94x,Kalyan Nagar Twd Mothi Nagar,Kalyan Nagar,17.4507981054702,78.4228207916021
Uzl4lfDY,Motinagar X Road Twd Borabanda,Mothinagar X Road,17.4540953575907,78.4222595393657
Km6BXdHU,Borabanda Bus Station,Borabanda,17.45417275866018,78.41627687215805
AIKHLZLb,Mothinagar X Road Twd Erragadda,Mothinagar X Road,17.4542891800416,78.4223168715834
3Nct5xT3,Sri Ram Nagar Twd Yusufguda,Sri Ram Nagar Yusufguda,17.449267702472024,78.42296366432305
GPyxthaT,Rahamath Nagar Twd Yusufguda,Rahamath Nagar Yusufgudda,17.4398971426414,78.42411160484663
Vy7sJKvK,Yousufguda Check Post Twd Panjagutta,Yousufguda Check Post,17.4374063438227,78.4282572939992
D9QGYrqD,Yousufguda Basti  Twd Secunderabad,Yousufguda Basti,17.43678,78.432168
VdNXwVYT,Bright School Twd Punjagutta,Bright School,17.4339398962105,78.436642549932
FOye99Qm,Srinagar Colony Twd Punjagutta,Srinagar Colony,17.430231751650126,78.43897371964728
Cq1NAPG5,Shanthi Nagar P Amberpet,Shanti Nagar-Pedda Amberpet,17.324638092447668,78.65205913838521
AFuELweC,Gopanpalle Milestone,Mile Stone,17.43939323081746,78.31485994267267
Tx3Uycgr,Tellapur X Roads Twd Kollur,Tellapur,17.462677720490323,78.28747987747194
3Wth2CAI,Osman Nagar Twd Kollur,Osman Nagar,17.4418547366987,78.2720839975511
Dd51Cr9K,Kollur Double Bedroom Twd Kollur,Kollur Double Bed Room,17.434328863253885,78.25696036219598
qogLRr9i,Darga Twd Filmnagar,Darga,17.415491506565804,78.39420498382064
BwA3VoUm,Journalist Colony Twd Gopanpally,Almas Hotel,17.4328983967,78.3211963067
cv7asuHO,City Civil Court,City Civil Court,17.36806393075307,78.4798130392768
YXiLVcxv,Upparpally Village,Upparpally,17.35904509294632,78.42081929205494
ZPqwNLNm,Hyderguda Twd Koti,Hyderguda,17.3634797115115,78.42355010711883
ScnQYjip,Huda Colony Twd Koti,Huda Colony,17.362400472899843,78.43328894050262
uIE7mDMT,Gowlipura Twd Lalitabagh,Gowlipura,17.348892503093573,78.4787612916366
9VtkSrB1,Railway Bridge Twd Lalitabagh,Railway Bridge Twd Lalitabagh,17.345341464803084,78.486955120864
QUMWwuD6,"Care Hospital, Gachibowli Twd Rgia",Care Hospital-Gachibowli,17.4309201738183,78.3723289049176
6DU6OUtP,Aramghar X Roads Twd Lb Nagar,Aramghar,17.322197894279398,78.43161371324524
ZCUbEEKX,Sathamrai Twd Mehdipatnam,Sathamrai,17.2748023376265,78.4008902430022
uDEafHkm,Gaganpahad Twd Mehdipatnam,Gagan Pahad,17.2929197998045,78.4171591188256
c4GSrwrY,Saidabad Ps Twd Saidabadcolony,Saidabad Police Station,17.363776630585114,78.50250720977785
016SpKiY,Sbi Colony Twd Saidabadcolony,Sbi Colony Twd Saidabadcolony,17.361258,78.513002
OxxSW7Ka,Saidabad Colony,Saidabad Colony,17.358963,78.509521
FdzfzCbn,Medipally Twd Jbs,Medipally,17.410034745305833,78.60356211662294
hCkrCbOE,Uppal Depot Twd Secunderabad,Uppal Depot,17.405392053733866,78.58949526988873
wzVG2qnT,Ramanthapur Colony  Twd Koti,Ramanthapur,17.397217163736546,78.53158235549928
NtsTwkjS,Tilaknagar Twd Mehdipatnam,Tilak Nagar,17.394112453286166,78.50860926763069
u7Fc9ErH,Barkatpura Twd Narayanguda,Barkatpura,17.395,78.498
BZjon0sG,Narayanguda Twd Mehdipatnam,Narayanaguda,17.400257837481607,78.49007114768028
7n1855W7,Himayathnagar Twd Mehdipatnam,Himayath Nagar,17.402475603400166,78.4832797959498
wuszFLRB,Inbar Twd Lakdikapul,In Bar,17.405225698148367,78.48002493381503
QwXoY0uV,Liberty Twd Uppal,Liberty,17.40641195497385,78.47793145699887
pQXuSRxs,Inbar Twd Fever Hospital,In Bar,17.405346310120475,78.48002762022473
R2f0UX4v,Himayat Nagar Twd Uppal,Himayath Nagar,17.403382949943925,78.48251936509604
Yq3JPEYJ,Narayana Guda Twd Uppal,Narayanaguda,17.400174654739622,78.49059686064722
NIknWgGq,Ali Cafe Twd Uppal,Ali Cafe,17.38251984859237,78.51804793565577
Fuvttp0V,Boduppal Twd Yadagirigutta,Boduppal Kaman,17.404896,78.587278
hwwH4jUc,Uppal Depot Twd Medipally,Uppal Depot,17.405457039268985,78.58914995844997
Q7014tR9,Medipally Twd Ghatkesar,Medipally,17.41,78.603
Y2GiAmHw,Sri Ram Colony,Sriram Colony,17.293094939340822,78.44181150197984
RVsmh9HH,Madhuban,Madhuban Colony Laxmiguda,17.30100554071278,78.43725983560012
459G0WxM,Kedia Biscuit Factory,Kedia Biscuit Factory,17.307853063026407,78.43231915929748
IOGs7PmE,Katedhan Twd Aramghar,Katedan,17.31212018146879,78.43849892405991
Ncgu6OoP,Aramghar Twd Mgbs,Aramghar,17.3226536775149,78.43287437951963
LtgvwYh2,National Police Academy Twd Hyderabad,National Police Academy,17.3325064121674,78.4391131997108
TYww7xzS,Hasan Nagar Twd Bahadurpura,Hasan Nagar,17.334870304513988,78.4417793095125
DL2nBeP5,Danama Jhopdi Twd Bahadurpura,Danamma Jhopdi,17.336885955231267,78.44939074833074
we1t6UcD,Mir Alam Tank Filter Beds Twd Hyderabad,Miralam Tank,17.34096840474753,78.45040806083348
sLmnrMSX,Tadbund Twd Bahadurpura,Tadbund,17.345298121307625,78.45073520839281
A5AwwQHd,Nehru Zoological Park Kishan Bagh Twd Hyderabad,Zoo Park,17.352375,78.45267
gbj1Dn5Q,Durganagar X Road Twd Srinagar Colony,Durga Nagar-Aramghar,17.31401416347253,78.44341546297075
PBbH3tM0,Katedhan Twd Sriram Nagar,Katedan,17.311904117652308,78.43841317723063
X4MYo5qT,Ambedkarnagar,Ambedkar Nagar,17.269147,78.544883
xVZAdWOQ,Yadagiri Theater Twd Koti,Yadagiri Theater,17.3467825856708,78.50819344976347
vBc58vIY,Ricemill Twd Nadargul,Rice Mill,17.267091528852777,78.53919980830901
kCIp0eHf,Model Highschool,Mile Stone,17.23983841597393,78.57222168502548
RZ6zEeHB,Kaman Twd Sai Balaji Homes,Kaman Twd Sai Balaji Homes,17.305984582269694,78.51607755203655
9elEuxzw,Sai Balaji Home B Pet,Srisai Balaji Homes,17.29985,78.51558
ZCWAa3mM,Kaman Twd Badangpet,Kaman Twd Badangpet,17.30611175825091,78.5161542848893
nPhhXd2I,Ramdevguda Twd Golconda Fort,Ramdev Guda,17.375434948587834,78.3964744752971
X65S57TD,Golconda Fort Bus Station,Golconda Fort Bus Station,17.38525365547583,78.40313672930962
pcfz4AiZ,Kongara Kalan Twd Yeliminedu,Kongara Kalan Village,17.199939267029894,78.55056440762014
72nVMcAa,Wonder La X Rod Twd Bongloor,Wonderla,17.21253235105455,78.52659346913549
9Wj6lb1G,Wonderla,Wonderla,17.216850916932636,78.52769767209153
12saOR5x,Rr Collectorate-K.Kalan,Rr Collectorate,17.189359335918773,78.53086986798688
7giWF6ge,Kurmalguda Twd Indra Nagar,Kurmalguda-Nadargul,17.267194048073467,78.51905912160875
XxKLTyzD,Indranagar,Mile Stone,17.272,78.508
7qtgR7Vl,Kurmalguda Twd Midhani,Kurmalguda-Nadargul,17.26720423042954,78.51915031671525
qpsOb8NT,Sardarnagar Twd Amangal,Sardar Nagar,17.231872596026133,78.47358226677156
A079uMEB,Bjp Quarters Twd Mandamallamma X Road,Bjp Quarters,17.32577367726372,78.51969614624977
xs5HfbWq,Bjp Quarters Twd Balapur X Road,Bjp Quarters,17.325784833817618,78.51986913117415
7JQGY8aq,Pahadi Sharif,Pahadi Shareef,17.271701796826175,78.4734293925826
6WMZmtOZ,Sachivalaya Nagar Vanastalipuram,Sachivalaya Nagar,17.32890131233334,78.57178531516625
i1O0CrCB,Central School Twd Ordinance Factory,Kendriya Vidyalaya-Odf,17.494826153158673,78.1343311071396
jjTOf7Dn,Ordinens Factory,Ordinance Factory,17.506802919355952,78.13607990741731
fNpAaT7s,Ordinance Factory Twd Mehdipatnam,Ordinance Factory,17.50702941846062,78.13636019825935
DdWch2Wn,Central School Twd Shankarpally,Kendriya Vidyalaya-Odf,17.494401638558045,78.134406208992
4lZ1ReBK,Hydernagar Twd Koti,Hyder Nagar,17.49954,78.383844
SBpjAyzx,Mangalpalle Twd Ibrahimpatnam,Mangalpalle-Ibrahimpatnam,17.20893515316952,78.595070241742
fP96Ktrp,Ibrahimpatnam Bus Depot,Mile Stone,17.186761130107094,78.64904165267946
04mJO1AJ,Times School Twd Sharadadhamam,Times School Twd Sharadadhamam,17.341499228811582,78.39221233060233
tG4J8i6l,Sharadhamam Twd Bandlagudajaghir,Sharadadamam,17.34540789010256,78.39179367060385
W6QGjO6t,Bandlaguda Jagir Twd Kali Mandir,Bandlaguda Jagir,17.351224605757142,78.38988121693168
HVacVN7k,Shanthi Nagar Twd Mehidipatnam,Shanthi Nagar Bandlaguda Jagir,17.36326851510238,78.3908562362194
pogVY7SA,Hydershakote Twd Mehdipatnam,Hydershakoti,17.368686608472714,78.39505791664125
a5xAO1LB,Hydershakote Twd Shamshabad,Hydershakoti,17.368727794717646,78.39324211189864
dNa6vhrJ,Shanthi Nagar Twd Shamshabad,Shanthi Nagar Bandlaguda Jagir,17.363234016130875,78.39087367057802
8EkWG3EM,Bandlaguda Jagir Twd Kismatpur,Bandlaguda Jagir,17.351,78.39
ZvWd5zt7,Sharadhamam Twd Kismathpur,Sharadadamam,17.345436052749914,78.39183390949567
UafXCKBH,Times School Twd Kismathpur,Mile Stone,17.341493886824942,78.39223757445389
IEmm4huz,Boats Club Twd Koti,Boats Club,17.428567,78.488812
ZFQrPSa1,Karmika Nagar Twd Borabanda,Karmika-Nagar,17.444259930503517,78.42411295595218
top0S40G,Kalyan Nagar Twd Yusufguda,Kalyan Nagar,17.4510559003456,78.4228751063346
MHRfZoa4,Guntapalle Village Twd Majedpur,Gunthapalle,17.282,78.705
x28d7cJf,Avanthi Eng College Twd Majedpur,Avanthi Engg Clg,17.282336007289697,78.70823000751554
GbGvYUab,Majeedpur Village Twd Dandumailaram,Mazidpur Village,17.281557478360657,78.7128352982123
XKFmr7fi,Kuberapuri Twd Dandu Mailaram,Mile Stone,17.26840804944573,78.72178314871671
dlQbuusO,Narreepalle Twd Dandumailaram,Narrepalle,17.259991490471286,78.7346899455071
WvMFuY0p,Dandumailaram Twd Ibrahimpatnam,Dandumailaram,17.23092463036268,78.76094207389842
xTxCnGuv,Dandumailaram Twd Choutupal,Dandumailaram,17.231001482383697,78.76091392879835
9FFAPE8x,Narreepalle Twd Polkampally,Narrepalle,17.2597817261462,78.73451823959105
41HAB087,Kuberapuri Twd Abdullapur Mettu,Kuberapuri Twd Abdullapur Mettu,17.268336332569554,78.72156858008584
smIcb0dP,Majeedpur Village Twd Abdullapurmet,Mazidpur Hayathnagar,17.281490834059113,78.71279774614631
lyrOFxGC,Avanthi Eng College Twd Abdullapurmet,Avanthi Engg Clg,17.28243004096054,78.7081273457631
EChYUfJl,Guntapalle Village Twd Abdullapurmet,Gunthapalle,17.282,78.705
nrGl5G18,Errakunta Twd Maheshwaram,Errakunta Hyd Bus Stop,17.303633541818527,78.47462497463992
0481ggli,Pahadi Shareef Twd Mamidipalli,Pahadi Shareef,17.272412218245556,78.47312726001837
EfDqrG4w,Omer Colony,Omer Colony,17.269138020025608,78.46621423832754
SAwLUJiF,Mamidipally Twd Shamshabad,Mamidipally,17.249350751469827,78.45098735252179
lOzqzi2E,Sri Sai Temple Dharmagiri Twd Shamshabad,Sri Sai Dharmagiri Kshetram,17.259246024506293,78.41821342895183
3IjVrdPo,Rgi Airport,Rgi Airport,17.240784840851973,78.42925068841245
fKjLfk9G,Chinthapatla X Road Twd Chinthapatla,Chintapatla,17.009512167206164,78.68664890527727
ULoD3Z9g,Thammaloniguda X Raod Twd Mall,Thammaloniguda X Road,16.986794939260527,78.71117100119592
46ERbs1N,Mall Twd Devanakonda,Mall Bs,16.967384425889364,78.7297171354294
VLMgYPNs,Kapad X Road,Mile Stone,17.180770000137123,78.65186869957638
LOnsDDDd,Cherlapatelguda X Road Twd Veliminedu,Cherlapatelguda X Road,17.180483202895026,78.63693952560426
BoJqNEvb,Rajamahendra College Twd Cherlapatelguda,Rajamahendra College,17.174958157227692,78.63586662706234
H5g5Piv2,Cherlapatelguda Village Twd Kappad,Cherlapatelguda,17.167951855231742,78.63382279872896
xkwklHr9,Karnamguda Twd Eliminedu,Karnamguda,17.17527590815494,78.62324939076765
RsTHf5RR,Pocharam Twd Mangalpally,Pocharam-Ibrahimpatnam,17.178012755346856,78.60051512718202
Vdyu1nge,Metilla Twd Enedu,Metilla,17.164,78.594
9UirTnPr,Yeliminedu Twd Madapuram,Yeliminedu,17.14404032208543,78.59487173763307
Ea0iAjDN,Thimmapur X Road Twd Madapuram,Timmapur X Roads,17.143,78.589
IobWZ0kF,Madhapur Twd Gumadavely,Madhapur-Kandukur,17.128179638819233,78.58152508542771
4C1MiLTY,Middle Tank Bund Twd Mehdipatnam,Middle Tank Band,17.42345794579015,78.48591774702074
AUw1gaTJ,Shamshabad Twd Rgia,Shamshabad,17.262045651399877,78.3882424235344
MIDq6s3m,Sri Sai Temple Dharmagiri Twd Charminar,Sri Sai Dharmagiri Kshetram,17.259310060363102,78.4183019406657
7jisLozx,Mamidipally Twd Charminar,Mamidipally,17.25,78.451
w6P4lO4H,Pahadi Shareef Twd Charminar,Pahadi Shareef,17.27239468074859,78.47308739162686
Z2OYHC3k,Middle Tank Band Twd Secundrabad,Middle Tank Band,17.42226794022787,78.48501920700075
GwiituYe,Shamshabad Twd Shubanpur,Shamshabad,17.261656318822876,78.387987613678
syF0D7NE,Kishanguda Shm Twd Jp Dargha,Kishanguda,17.254310247135095,78.38055784343715
lRdPmDfL,Gandiguda Twd Shubanpur,Gandiguda,17.23030731452134,78.35262260829188
Tgi2Jcer,Ghasmiyaguda Twd Jp Darga,Gansimiya-Guda,17.225813739246853,78.3473253656206
6qUxhHmn,Pedda Shapoor Twd Shubanpur,Peddashapur,17.217,78.341
0XDEo12B,Madanapally Twd Ameerpet,Madanpally,17.198848075429396,78.32241900265218
CwAfl9ku,Palmakula Twd Jp Darga,Palmakole,17.18551834850153,78.30608232540459
WQwkzTAa,Timmapur Twd Amangal,Thimmapur-Kothur,17.167849399432576,78.29838582054325
eSljGJzV,Kothur Twd Shadnagar,Kothur-Shadnagar,17.147392755913735,78.28882634795325
eC6sMKtp,Natco Twd Amangal,Natco,17.13598713275602,78.28579272457316
Si6JPxQ0,Rangapur Twd Amangal,Rangapur-Kothur,17.120935773443342,78.29180087445854
EZbW0mKJ,Mekaguda Twd Jp Darga,Mekaguda-Kothur,17.107827582562443,78.29502251092028
gH7XUuZ7,Satyahousing Twd Amangal,Satyahousing-Kothur,17.102873563002557,78.29603075935465
EM18BaQX,Inmul Narva Twd Amangal,Inmul Narwa,17.084086520706347,78.299278973585
nOrdZDm6,Jp Dargha Twd Amangal,Jp Dargha,17.068323299307806,78.30250021870577
7jgUzTnU,Madhapur Twd Ibrahimpatnam,Madhapur-Kandukur,17.12833343366185,78.58140169916624
9bEpBrTN,Thimmapur X Road Twd Ibrahimpatnam,Timmapur X Roads,17.142889539480393,78.58937323093416
w240eneK,Yeliminedu Twd Ibrahimpatnam,Yeliminedu,17.144060825812947,78.59475373288305
AxOUXrVN,Metilla Twd Pocharam,Metilla,17.164036024006425,78.59383106503485
MrAWiiWF,Uppari Guda Village Twd Ibrahimpatnam,Uppariguda-Ibrahimpatnam,17.190384384028434,78.61372768878938
CtGQLF1l,Pocharam Twd Enedu,Pocharam-Ibrahimpatnam,17.178146008440656,78.60064387321474
uOPqZmGk,Mettila Twd Yeliminedu,Mile Stone,17.146680244525335,78.5980743148003
on2zzKik,Jabbarguda Village Ibrahimpatnam,Jabbarguda,17.147997619011353,78.5839068686576
B2Uj4w8J,Timmapur Village Twd Rachloor,Timmapur-Kandukur,17.13047124007446,78.55772852897645
PnphYJMt,Begumpet Twd Gummadavelly,Begumpet-Kandukur,17.108051923052965,78.55358183383943
9yAdOeBH,Thimmapur Bus Stop,Timmapur-Kandukur,17.130076683278915,78.55670392513277
n2x8pfPj,Jp Dargha Twd Afzalgunj,Jp Dargha,17.06764640376279,78.30214351380563
s23jTZo2,Inmul Narva Twd Afzalgunj,Inmul Narwa,17.08429414167132,78.29920922148646
hZ8RpBFl,Satyahousing Twd Afzalgunj,Satyahousing-Kothur,17.102983767684805,78.29595297643517
51i3b5Ai,Mekaguda Twd Afzalgunj,Mekaguda-Kothur,17.10773405554428,78.29480771987708
9DAeaCCH,Rangapur Twd Afzalgunj,Rangapur-Kothur,17.121007605937766,78.29173396193586
